Tweet_ID	TPB_Related	TPB_Attitude	HBM_Related	HBM_Susceptibility	HBM_Severity	HBM_Benefits	HBM_Barriers
630913529235681281	False	None	True	Unrelated	Related	Unrelated	Unrelated
626408157401616384	False	None	False	None	None	None	None
623961950632964096	False	None	True	Unrelated	Related	Unrelated	Unrelated
621441516205117440	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
623434104646860800	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628589004028514304	True	Neutral	False	None	None	None	None
627132158692433920	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
624459486045061120	False	None	False	None	None	None	None
626163281133072384	True	Neutral	False	None	None	None	None
628417980783726592	True	Negative	False	None	None	None	None
627641559840768000	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627328301690826752	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
630150295234981888	False	None	False	None	None	None	None
626823296739340289	False	None	True	Unrelated	Related	Unrelated	Unrelated
630528330307997696	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623174807669108736	False	None	True	Unrelated	Related	Unrelated	Unrelated
624293803822813184	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627288018181865472	False	None	False	None	None	None	None
627540669809192960	True	Neutral	False	None	None	None	None
631313029553123328	True	Neutral	False	None	None	None	None
624266566474055680	True	Negative	True	Unrelated	Unrelated	Related	Unrelated
628251184956968960	True	Neutral	False	None	None	None	None
626767072110997504	False	None	False	None	None	None	None
623557052602916864	False	None	True	Related	Unrelated	Unrelated	Unrelated
630807044820353024	False	None	True	Unrelated	Unrelated	Unrelated	Related
622880983889547264	False	None	True	Related	Unrelated	Unrelated	Unrelated
630683274256482305	False	None	True	Unrelated	Related	Unrelated	Unrelated
628293992875192321	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
623844903286538241	False	None	True	Related	Unrelated	Unrelated	Unrelated
623380026441003008	False	None	False	None	None	None	None
626534121142112257	True	Neutral	False	None	None	None	None
631927939890724864	False	None	False	None	None	None	None
628593704693968896	True	Neutral	False	None	None	None	None
630389014701326336	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
626147760996282368	False	None	True	Related	Unrelated	Unrelated	Unrelated
628963230979911680	True	Positive	False	None	None	None	None
621875205506347008	False	None	True	Unrelated	Related	Unrelated	Unrelated
629063038356684800	True	Positive	True	Unrelated	Related	Related	Unrelated
629951927476977664	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
629362525784670208	True	Neutral	False	None	None	None	None
624092275400921090	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
628323354525704193	False	None	True	Unrelated	Related	Unrelated	Unrelated
626957252423979008	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
626792469363949572	False	None	True	Related	Unrelated	Unrelated	Unrelated
631586295211405312	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626124014793162752	False	None	True	Related	Related	Unrelated	Unrelated
632281788627427328	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
622194556042387456	False	None	True	Unrelated	Related	Unrelated	Unrelated
626226148020649984	False	None	False	None	None	None	None
628268974002802688	False	None	True	Related	Unrelated	Unrelated	Unrelated
631104082606829569	True	Positive	False	None	None	None	None
626071242504830976	False	None	False	None	None	None	None
629176341427040256	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
629844310683422720	False	None	False	None	None	None	None
622043150371172356	True	Positive	False	None	None	None	None
627057417671561216	True	Positive	True	Unrelated	Related	Related	Unrelated
621844101634232320	True	Negative	False	None	None	None	None
624137012925173760	True	Neutral	False	None	None	None	None
630802647428116480	True	Negative	False	None	None	None	None
622419573451526145	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623564837667209216	False	None	True	Related	Unrelated	Unrelated	Unrelated
626915980912955392	True	Positive	False	None	None	None	None
621566319415152640	False	None	False	None	None	None	None
624224982286008320	True	Neutral	False	None	None	None	None
628335149013422080	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627512654727368704	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
630423728187404288	True	Positive	False	None	None	None	None
622127916999135232	True	Neutral	False	None	None	None	None
629127434718154753	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
630674672011595776	True	Neutral	False	None	None	None	None
624115953127825408	True	Neutral	True	Unrelated	Unrelated	Related	Unrelated
628869479381008384	False	None	False	None	None	None	None
627238469388079104	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628830563907018752	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623188032296857600	False	None	False	None	None	None	None
628301168385634304	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
623495421135036416	False	None	False	None	None	None	None
628567621386960896	True	Positive	False	None	None	None	None
626610245524168704	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
630757823627042816	False	None	True	Unrelated	Unrelated	Unrelated	Related
626435705112297472	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
627309018151821312	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626036074972868608	False	None	True	Unrelated	Related	Unrelated	Unrelated
625618117016719360	False	None	False	None	None	None	None
627384533881491456	True	Neutral	False	None	None	None	None
621830500014006273	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
632587583734829056	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
624844487743938560	False	None	True	Unrelated	Unrelated	Related	Unrelated
628536607574990848	False	None	True	Unrelated	Related	Unrelated	Unrelated
622088978796130304	False	None	False	None	None	None	None
624112059135864832	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
621727849649672192	True	Neutral	False	None	None	None	None
625802484322168833	False	None	False	None	None	None	None
628909830837825536	True	Positive	True	Unrelated	Related	Unrelated	Unrelated
623637360790482944	True	Neutral	False	None	None	None	None
626880702211035136	True	Positive	False	None	None	None	None
624764043908268032	False	None	True	Related	Unrelated	Unrelated	Unrelated
625296771225251840	False	None	False	None	None	None	None
629869662424182784	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
622796284273934336	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628229254862475265	True	Neutral	False	None	None	None	None
629721304841633792	False	None	True	Unrelated	Unrelated	Related	Unrelated
628286767402196992	True	Positive	False	None	None	None	None
623769130164953088	False	None	True	Related	Unrelated	Unrelated	Unrelated
626812792150949888	True	Neutral	True	Related	Unrelated	Unrelated	Unrelated
626519399097323520	True	Neutral	False	None	None	None	None
623970351064727552	False	None	False	None	None	None	None
627058871232761857	True	Neutral	False	None	None	None	None
623595578115629056	False	None	True	Unrelated	Related	Unrelated	Unrelated
630823071021006848	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628437099880972288	True	Positive	False	None	None	None	None
621734909950849024	True	Positive	False	None	None	None	None
626080257150423041	False	None	False	None	None	None	None
628679155035598850	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
622735042033418240	True	Neutral	False	None	None	None	None
630176783082590208	False	None	True	Related	Unrelated	Unrelated	Unrelated
626791945638166528	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623505068256587776	True	Neutral	False	None	None	None	None
631648624229937153	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
627196067021496320	True	Positive	False	None	None	None	None
632176667826327552	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
623217462054666241	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
621454649258848256	True	Positive	False	None	None	None	None
632285666051801089	True	Positive	False	None	None	None	None
630117690137518080	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
632836919949443072	False	None	False	None	None	None	None
626597676990107648	False	None	False	None	None	None	None
623680498313904128	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
623684691871174656	False	None	True	Unrelated	Related	Unrelated	Unrelated
621469169620516865	False	None	False	None	None	None	None
624149976193585152	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
625427304265613312	True	Neutral	True	Unrelated	Unrelated	Related	Unrelated
625014038297223169	False	None	False	None	None	None	None
632612963447402496	True	Negative	False	None	None	None	None
626722614535450624	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626504336994996224	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
626806476175220737	True	Positive	False	None	None	None	None
626441597610295297	False	None	False	None	None	None	None
632777179500163073	True	Positive	True	Unrelated	Unrelated	Unrelated	Related
622843461696290817	False	None	True	Unrelated	Unrelated	Unrelated	Related
621687482640248832	True	Neutral	False	None	None	None	None
622998584007520262	True	Negative	False	None	None	None	None
623230696035885056	False	None	True	Unrelated	Related	Unrelated	Unrelated
629702256456134656	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
632646538347442176	True	Negative	True	Unrelated	Related	Unrelated	Unrelated
632838471728689152	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628057673041334273	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
632043403656757248	False	None	False	None	None	None	None
626760867359666176	False	None	False	None	None	None	None
624659238967709696	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
629428079430107136	True	Neutral	False	None	None	None	None
629034835017797632	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628395906581331968	False	None	False	None	None	None	None
632043621282410496	True	Neutral	False	None	None	None	None
625245932800487424	False	None	False	None	None	None	None
629700000080134144	True	Positive	True	Unrelated	Related	Related	Unrelated
623122972866293760	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
621683843481755648	False	None	True	Related	Related	Unrelated	Unrelated
628981276154966016	False	None	False	None	None	None	None
628982730584420352	True	Positive	False	None	None	None	None
627579399307530240	False	None	True	Unrelated	Related	Unrelated	Unrelated
628133325039865856	False	None	False	None	None	None	None
626044595273662464	False	None	False	None	None	None	None
621490381587267584	True	Neutral	False	None	None	None	None
632245003314532352	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
621770143039942656	False	None	False	None	None	None	None
632409913025662977	True	Positive	True	Unrelated	Unrelated	Related	Related
631624773286653952	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
628558311147749376	False	None	True	Related	Unrelated	Unrelated	Unrelated
631184712598470656	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
630831284709904384	False	None	False	None	None	None	None
626784217725300737	False	None	True	Related	Related	Unrelated	Unrelated
626269078039072768	False	None	False	None	None	None	None
623807475037437952	False	None	False	None	None	None	None
629338081792000000	False	None	False	None	None	None	None
623142506633498624	False	None	False	None	None	None	None
629680169561759744	False	None	True	Unrelated	Related	Related	Unrelated
624061664216743936	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
621937008093593600	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
622829107957477376	True	Positive	False	None	None	None	None
626410318416187393	False	None	False	None	None	None	None
622384805729206272	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
623647157183102976	False	None	False	None	None	None	None
621439450866958336	True	Positive	False	None	None	None	None
629292256436948992	True	Neutral	False	None	None	None	None
628553130737840128	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
622467325728583680	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
632906113483173889	True	Neutral	True	Unrelated	Unrelated	Unrelated	Related
630842071620780033	True	Negative	True	Unrelated	Related	Unrelated	Unrelated
630391485788127234	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
625456985543168000	False	None	False	None	None	None	None
626027341865689089	True	Negative	True	Unrelated	Unrelated	Unrelated	Related
627593591691415552	True	Neutral	False	None	None	None	None
629257094982684672	True	Positive	True	Unrelated	Unrelated	Related	Unrelated
627620083926437889	True	Neutral	False	None	None	None	None
